"اسانتيا، اسانی، شېبره",سهولت,,,
"درې اړخيز، درې لوريز",سہ پہلو,,,
"درې کسيز ، دريو کسو واله ",سہ نفری,,,
"تېځ، سورلى ، سپرلی",سوارى,,,
"پښتنه، پښتنې ، سوال",سوال,,,
"پوښتنليک ، پښتنپاڼه",سوالنامه,,,
"پوښتن نښه ، پښتن نښه",سواليه نشان,,,
" ژوندليک ، د ژوند تاريخ",سوانح عمرى,,,
"ډډون، پړسوب، پاږ",سوجن,,,
"سلاپر ، سود",سود,,,
"پلورتوکى، باپار، تجارت",سوداگرى,,,
"باتريا، سرگومه، سرگردانه، سرکاوته، اوتر",سودائی,,,
"ښوڅه، سورے، سوړه،  نيش",سوراخ,,,
"لمر تندره، نمر تندره، ترانځه",سورج گرهن,,,
"نمرگلے، لمرگلے",سورج مکهى,,,
"لمر ختنه، نمر څرک",سورج نکلنا,,,
"سانده گرے، سوزغاړے ، ساندو، ويربولے",سوزخواں,,,
"ټولنيز ولسواک، ټولنواک",سوشل ڈيموکريٹ,,,
"ټولنوال، ټولنواک",سوشلسٹ,,,
"ټولنپوهاند، ټولنپوه",سوشيالوجسٹ,,,
"ټولنپوهنه ، د ټولنې پوهه",سوشيالوجی,,,
"لاس نښه، ياد نښه، ډالۍ",سوغات,,,
" ويرژلے، ويرژن، ويرمن",سوگوار,,,
"کنال، سره زر",سونا,,,
"زرگر، زرپښ",سونار,,,
"پاسلول، پاسلونه، پاسلوی",سونپنا,,,
"شونډ، شونډک ، خړتم",سونڈھ,,,
"انو، خوږولنے، کوپه، باديان، توروانجه،  کاږه",سونف,,,
"شامه، د بوۍ اخستلو وړتيا",سونگھنے کا حس,,,
"نړۍ گرځے، گرځندوے، سېلانے",سياح,,,
"گرځندوی، سيلگری",سياحت,,,
"ستوريونے، تشيال يونے",سياره پيماں,,,
"سياسى ټيکاو،  سياسی ټينگتيا",سياسى استحکام,,,
سياسى اړيکې,سياسى تعلقات,,,
"سياسى هلې ځلې، هاند و هڅه ، جدوجهد",سياسى جدو جهد,,,
"سياسى پخلاينه، سياسى روغه جوړه",سياسى مصالحت,,,
"بدلمنے، بدکړنے ،  بدورده ، درغلے",سياکار,,,
"بدلمنی، بدکړانه ، درغلی",سياکاری,,,
"پخسيه، بهېدونکى څيزونه",سيال,,,
"سمرن، تور، سانگ",سياه,,,
"تورتمروڼے، تياره ماتے",سياهى شکن,,,
"توروزمه، توربخن",سياوش,,,
"سيپۍ، گودړ",سيپی,,,
"ايغره، ايغ نېغ، دوک، ستاغ، اوک، دوک، سيخ",سيدها,,,
"سېل سپاټه ، گرزندونے",سيروسياحت,,,
" نندرپايه، پاړچنگ، پوړۍ، ښل",سيڑھی,,,
"سيکه، سرپ",سيسه,,,
"دمک، سياله، تپک",سيکنڈ,,,
"آزاد دينے، ازاد اندے",سيکولر,,,
"سرارو، پاره، ابک، ژيوه",سيماب,,,
پوهنغونډه,سيمنار,,,
"سيکل، ټکور ورکول",سينکنا,,,
"اوروغ، ډول، ښکلا سينگار، بڼکاوه ، څڼه سترگه",سينگار,,,
,ش,,,
"پاړبنج، غوړه څېړۍ",شابلوط,,,
"بېنش، بش، دېسه",شاتير,,,
"څانگه، ښرانگه، شاخله، مندان ",شاخ,,,
"پوجے ، سربر، ښاخ برے ، پوجې کول ، خسی کول ، پرېکول ، غوڅول",شاخ تراش,,,
"تاند و تازه، ښېرازه، سمسور، کرهډ، وښند، ښاليز",شاداب,,,
"تاندوخه، سمسورتيا، ښېرازی",شادابی,,,
"واده څله، د واده گوتۍ",شادى انگوٹھا,,,
"کړمه، مېړوښه",شادی شده عورت,,,
"کم کوز، کله کله ، کله نا کله، کمپېښه، لږپېښه",شاذونادر,,,
"ﻻټول، پاړکيوال، پوهيت، چندے، دريش",شاعر,,,
"شاگرد، پوهنيال، زدکړيال، زده کوونکے",شاگرد,,,
"ودنړے، سالو، رنگينه څادر، د واده څادر",شال,,,
"برم و پرتم، تنتنا، دبدبه، لاولښکر، اوکوب، دباب، نماک، دروگه",شان و شوکت,,,
"برمن، پرتمن، برمپال",شاندار,,,
"څنگ په څنگ، خوا په خو، جوتک",شانه بشانه,,,
"لويه ﻻر ، پراخه لار",شاهراه,,,
"وريښملار، رېښملار، د رېښمينو لار",شاهراه ريشم,,,
"غوره کار، سترکار",شاهکار,,,
"ټولواکمن ، د ټول واک خاوند، باچا",شاهنشاه,,,
"خپورول ،چاپول",شائع کرنا,,,
"لېواله، هيله من",شائق,,,
"شپه روښانونکے،  شپه روڼے ، سپوږمۍ، اوراورکے",شب افروز,,,
"واده شپه ، د ښادۍ شپه، ښه شپه ",شب برات,,,
"شپنے يرغل، تاړاک، غلياک، تلغاک، څوټ، غرے، څړه، غدۍ ",شب خون,,,
"غليکگر، تاړاکگر",شب خون مارنے والا,,,
"واده شپه ، د ښادۍ شپه",شب عروسى,,,
" ښه شپه، د بلنډو شپه ، د رڼاگانو",شب قدر,,,
"شبرے، شمکور، شپېغلے",شب کور,,,
"شپه گرځے،  شپه يونے",شب گرد,,,
"شپه ناستے ، شپه روڼے",شب نشينى,,,
"د شپې، په شپه کې، شومه دم",شب هنگام,,,
"ځوانی، زلميتوب",شباب,,,
"ورته والے، څېروالے",شباهت,,,
"شپه يونے، شپه گرځے",شبرو,,,
"توره تياره، تورتم",شبگون,,,
" شولنگ، چنۍ، سوگ، .پرخه، څله، چندرو، پونۍ، ښورمک، ښورمه، چندرو",شبنم,,,
"شک، گومان",شبهه,,,
"تلوار، بيړه ",شتاب,,,
"اوښواله، اوښبه ، اوښبون",شتربان,,,
" زړ ور، زړن ، بهادر، زمريالے",شجاع,,,
"مېړانه، زړه ورتيه، بهادری",شجاعت,,,
"پښت ونه، نسبنامه",شجره,,,
"وگړے، سړے",شخص,,,
" ځانی ، نجی",شخصى,,,
" وگړتيا، وگړواله",شخصيت,,,
"تاو، زور، تېزوالے، انگله",شدت,,,
"ډېره گرمی، تړيسمار",شديد گرمی,,,
"بوزه، بوږه ، بډال، مے، بوبه، ترخوبه ، مستوبه ",شراب,,,
"مې خانه ، شراب خانه",شراب خانه,,,
"جب جوب، لوند خوشت",شرابور,,,
"بډالی ، شرابی ",شرابى,,,
" گوتے ، خنگر",شرارت,,,
"ترغه، بڅرے، اخگر",شرارہ,,,
"ستروالے، لوے والے",شرافت,,,
" انبازه، ونډه ، گډون",شراکت,,,
"انډيوال، شريکباڼے ، برخه وال ، ونډه وال ",شراکتی,,,
"اورپکے، اورگډے",شرانگيز,,,
خوږوبے,شربت,,,
"مانه کړن، شننه، سپړنه، پاژند",شرح,,,
"سپيرغۍ، سپير سېغۍ، سپښکے، بڅرکۍ",شرر,,,
"داو، تړ، آړ، څپکے، بازی",شرط,,,
آړوتی کړ  (گرامر),شرطيه فعل,,,
"لار، ليار ، ډگر",شرع,,,
"لوی، درناوے",شرف,,,
"ټنټه، ورانکاری، پېلات",شرفساد,,,
منځنے ختيځ,شرق اوسط,,,
"ختيځپوهه ، د ختيځو هېوادونو د کلتور او تاريخ استادان ",شرق شناس ,,,
"ختيځپوهنه، د ختيزو هېوادونو د کلتور او تاريخ پوهنه ",شرق شناسى,,,
"ختيځواله ، ختيځ پرستی",شرقييت,,,
"گډون، برخه اغستل",شرکت,,,
"شپيانه، خجالت، ويار",شرم,,,
"خنگن ، د شرم موجب",شرم اور,,,
"خنگتيا،خجالت،خيرځتوب، ملامتيا(شرمينگی)",شرمندگی,,,
"ملامته، خيرځه، خيلځ، خنگ",شرمنده,,,
"شرمونک، خليځ",شرميله,,,
"پېل، پېلونه، شورو، سرغه",شروع,,,
"وژه، وژے، وينواټے، سرارو",شريان,,,
"زلوکه، د زړه رگونه",شريان دل,,,
"اورپک، اورلړے، اشوراند، شغرغ ،پيلاتى، ورانکارے، جگړالو، لوند، بدورگه",شرير,,,
"لار، اسلامی ليار",شريعت,,,
"ايل ، ساوو ، نېک، غرا",شريف,,,
"شپږ مياشتۍ، نيمکلن",شش ماهى,,,
"اړنگ بړنگ، زړغے، زړه نا زړه",شش و پنج,,,
"چوسر، زمرے",شطرنج,,,
"لار، چلن ، ډول، لوښې",شعار,,,
"ريون، وړانگه",شعاع,,,
"لين بندے، کوډا گر، مداری، کوډلوبے",شعبده باز,,,
"څانگه، اداره",شعبه,,,
"بېت، پاړکے، پاټکے، ټن، اشلوک",شعر,,,
"بوڼه، لمبه، غورانگه، غرغنډه، غورځکه ، پلېتکه  ",شعله ,,,
لمروړانگه,شعله افتاب,,,
"ژر لمبه کيدونکے، بلنديکه",شعله آور,,,
"لمبور، بلوونکے",شعله ور,,,
" اورژبے ، لمبه ژبے وياند",شعلہ بياں,,,
"ځانخبرے، پوه، ځانمن، ځان ځيرنه، هوښمنی، ځيرکتيا، اگای",شعور,,,
"بيور، بوختيا ، شغل",شغل,,,
"روغتيا، روغوالے",شفا,,,
"روغتون ، هسپتال",شفاخانه,,,
"بلورين، وړون، رڼه، هويدا",شفاف,,,
" رڼوبه، رڼې اوبه ، زلال ",شفاف  پانی,,,
"شلتالو، شپتالو ، ختورے",شفتالو,,,
"څنډون، د هسک د لمنو سوروالے ،سورکے ، د ماښام سرخى",شفق,,,
"لورېينه، پېرزوينه",شفقت,,,
"لورين، روادار، مهربان",شفيق,,,
"ريدی گل، د ريدی گل، گل لاله ",شقائق,,,
"اړنگ، اړونگ ، نېسخ، خلېت",شک,,,
"شک و شوپيان، شک و اړنگ",شک و شبه,,,
"وڼا، ماره، ښکار",شکار,,,
" ښکارځے،  وڼيال ",شکارگاه,,,
"وڼے، ښکاری",شکاری,,,
"کريان، پرېوټ، پلپوټ",شکايت,,,
"ماتې، دربے، بېلات",شکست,,,
"پيتا، مات شوے، پاتيالے",شکست خورده,,,
"څېره، گونه، بڼه، جوله،  ونگه، جت، بوتړه، تره، توڼه، ځېکا",شکل,,,
"تشے، امغانے",شکم,,,
"ماندره، ماندره، تناوے، جوړتگ، گيله",شکوه,,,
"اړنگمن ، شکی",شکى مزاج,,,
"زغمونکے، سهاند",شکيب,,,
"پراويز، چاود، دراړ",شگاف,,,
"ويالتيا، ويالتوب",شگفتگی,,,
"غوړېدا، سمسورتيا",شگوفانى,,,
"غوټۍ، منجره، مونگره، غوغاړه، غوړوکۍ",شگوفه,,,
"هېرن، هېر زړے، هېرژن",شگوم,,,
"خت پرتوگ ، کميس پرتوگ",شلوار قميص,,,
"شمېر، گړنده ، گڼون ، شمېره",شمار,,,
"شمېراند ، شمېرلو واله",شمار کننده,,,
"شمېرپوهنه ، گڼپوهنه ",شماريات,,,
شمال ختيځ,شمال مشرق,,,
شمال ختيز,شمال مشرقى,,,
شمال لوېديځ,شمال مغرب,,,
شمال لوېديز,شمال مغربى,,,
"لمرنے، نمريز",شمسی,,,
"تورمن ، توره وهوونکے",شمشيرزن,,,
"پېلوځے، پونډ، يزگه، ايسوړے ،شونټۍ، بلانده",شمع,,,
"ماردنگۍ، شمه دان، ډيوټ، بلوټه",شمع دان,,,
"د سنبل گل ، د سنبل د اونې گل",شمندروز,,,
"ښه بوۍ، خوږبوۍ ، خوشبوی",شميم,,,
"پېژندنه، ښانده",شناخت,,,
"پېژندنښه ، د پېژنگلو نښه",شناختى علامت,,,
"زک، شيناس، شناز",شناه,,,
"شا رگ، غټ رگ، ښارگ",شه رگ,,,
"لمبه ،  روښانه ستورے",شهاب,,,
"اسمانی ډبره، اسمانی تيږه ، لکيورکاڼے، شوغله",شهاب ثاقب,,,
"لونۍ، ږوے، گواهی، لېينه",شهادت,,,
"مېړانه، غېرت",شهامت,,,
"دگل، تير، بش، بېنش",شهتير,,,
"زړنۍ، گبين ، شهد",شهد,,,
"غلبوزه، غلوزه",شهد مکهی,,,
"غلغله، اوڅار، چرچا، تبارز",شهرت,,,
"نومپالے ، څارپښتے",شهرت طلب,,,
"ښارندوی ، د ښار اوسېدنه ",شهريت,,,
"ښارندوے ، د ښار اوسېدونکے",شهری,,,
"شهزے، د باچا ځوے",شهزاده,,,
"شهوسے ، نوږه ور، ډکه ور، شهوتی ",شهوانى,,,
"خشنگ، چمندے",شوخ,,,
"ښوره، غوجر، ښوره ځمکه، مالگينه ځمکه",شورا زميں,,,
"شوريا، ښوروا، زيمنه ، غاشو",شوربا,,,
"ناارامی، تلاتوب",شورش,,,
"تلنتار، شورزوږ، چغې سورې، بلغاک، شوربگت، غالمغال، اولۍ",شوروغل,,,
"اينگ، تلوسه، لېوالتيا، تاتملنه، کاژ، ناټ، ځله، رچ، تخڼک",شوق,,,
"څوبمن، څوبے، تاتمل، تخڼکے، کازمن",شوقين,,,
"مين ، چا سره مينه کول ",شيدا,,,
"زمريالے ، زړن",شير صفت,,,
"زمر ماتے، زمرے ماتوونکے ، زړور، زمريالے",شيرآفگن,,,
"تيخور،  مورروے ، سينه روے ، رودونکے ماشوم",شيرخوار,,,
"روتون ، د ماشومانو د شودو رودلو ځاۓ",شيرخوار گاه,,,
"رېون ، سينه رول ",شيرخواری,,,
شړوبے,شيردان,,,
شودې شکرې,شيرو شکر,,,
"خوږ ژبی، خلکی",شيريں زباں,,,
"ټالۍ، شوه",شيشم,,,
"کچ، ښيښه",شيشه,,,
"کچ رغاوے، ښيښه رغاوے",شيشه سازى,,,
"بدلارښود، انگره، اهرمن، بدے، دبب، پدول",شيطان,,,
"پوچ اندے، بداندے",شيطان فکر,,,
"ځاندودول، لېله وال ، ښېوه گر",شيوه گر,,,
"ځاندودواله، لېله واله",شيوه گری,,,
,ص,,,
"پيڅيالے، سهاند، زغمناک، زغمن، زغمندے، پېڅاند، بسندے، رغوټے",صابر,,,
"وياړلے، نمانځلے ",صاحب افتحار,,,
"تولوال ، مخور ، دروند سړے",صاحب حيثيت,,,
"هنرمند، جېبر، کاريگر",صاحب هنر,,,
" رښتونے ، رښتين، پاپوټکر، ساد ، يومخے، يوژبے",صادق,,,
"اوگے ، کوړے ،  د غلې پېمانه کولو لوخے",صاع,,,
"تڼا، تکه، تالنده، تندر",صاعقه,,,
"اچه، سوتره، پېجاوو، پاک، پجوه، سپېڅلے",صاف,,,
"پېجاوو، پاک",صاف ستهرا,,,
"پاپوټکر، رښتينے، رښتياويونکے، رښتياويونے",صاف گو,,,
"مړيتا، ښځونې ، پاکونې",صافی,,,
"څا ښت  ، سبا، سباوون",صبح ,,,
سهار دې نېکمرغه,صبح بخير,,,
"سهارسبا، سپين سبا، روڼ سبا، شين سهار",صبح سويرے,,,
"روڼ گهېځ، سپين گهيځ، سباوون",صبح صادق,,,
"سوړ گهيځ، سپېره گهيځ ، څاښت مهال ",صبح کاذب,,,
"يار، مل، ملگرے",صحابی,,,
"ژورنالزم ، رسنوالی",صحافت,,,
"ژورنالسټ ، رسنوال ، خبريال",صحافی,,,
